iter	Passed	Remaining
1100	193011	508209
1101	193823	509709
1102	194217	510106
1103	194439	510052
1104	194564	509740
1105	194681	509411
1106	194827	509156
1107	195079	509179
1108	195220	508911
1109	195347	508606
1110	195492	508351
1111	195633	508084
1112	195781	507834
1113	195933	507598
1114	196289	507886
1115	196423	507603
1116	196532	507255
1117	196666	506969
1118	196801	506690
1119	196942	506422
1120	197103	506208
1121	197313	506121
1122	197466	505885
1123	197572	505532
1124	197706	505249
1125	197862	505024
1126	198002	504758
1127	198123	504442
1128	198327	504338
1129	198501	504157
1130	198632	503870
1131	198791	503653
1132	198939	503405
1133	199091	503172
1134	199229	502900
1135	199394	502699
1136	199573	502532
1137	199708	502254
1138	199833	501952
1139	199951	501633
1140	200115	501427
1141	200262	501181
1142	200381	500867
1143	200658	500944
1144	200800	500686
1145	200924	500383
1146	201080	500158
1147	201225	499908
1148	201354	499618
1149	201513	499402
1150	201706	499272
1151	201866	499058
1152	202005	498795
1153	202123	498479
1154	202268	498228
1155	202391	497925
1156	202508	497607
1157	202716	497512
1158	202922	497414
1159	203072	497177
1160	203226	496951
1161	203329	496599
1162	203456	496308
1163	203570	495984
1164	203756	495836
1165	203937	495676
1166	204087	495442
1167	204250	495237
1168	204430	495074
1169	204649	495007
1170	204969	495181
1171	205381	495578
1172	205629	495579
1173	205856	495528
1174	206154	495647
1175	206467	495802
1176	206702	495769
1177	206941	495746
1178	207182	495726
1179	207568	496052
1180	207841	496108
1181	208046	496003
1182	208356	496146
1183	208866	496763
1184	209046	496595
1185	209193	496350
1186	209331	496081
1187	209499	495885
1188	209600	495532
1189	209730	495245
1190	209901	495057
1191	210137	495022
1192	210249	494693
1193	210402	494464
1194	210562	494250
1195	210694	493968
1196	210822	493680
1197	210963	493420
1198	211191	493366
1199	211354	493160
1200	211488	492887
1201	211602	492566
1202	211719	492251
1203	211867	492012
1204	212081	491923
1205	212268	491773
1206	212414	491528
1207	212572	491308
1208	212688	490994
1209	212810	490694
1210	212950	490437
1211	213079	490153
1212	213323	490133
1213	213487	489931
1214	213624	489666
1215	213778	489439
1216	213895	489130
1217	214017	488830
1218	214184	488635
1219	214404	488560
1220	214516	488239
1221	214670	488015
1222	214798	487730
1223	214939	487477
1224	215060	487178
1225	215187	486893
1226	215384	486766
1227	215559	486587
1228	215698	486330
1229	215829	486055
1230	215952	485762
1231	216101	485526
1232	216241	485272
1233	216407	485076
1234	216610	484961
1235	216752	484712
1236	216910	484497
1237	217055	484255
1238	217169	483942
1239	217292	483651
1240	217435	483403
1241	217665	483350
1242	217813	483114
1243	217956	482868
1244	218093	482607
1245	218239	482368
1246	218372	482100
1247	218516	481857
1248	218833	481993
1249	219081	481978
1250	219412	482145
1251	219653	482115
1252	219974	482258
1253	220288	482386
1254	220536	482368
1255	220749	482274
1256	221287	482889
1257	221550	482903
1258	221792	482869
1259	222006	482776
1260	222286	482824
1261	222609	482967
1262	222829	482886
1263	223098	482908
1264	223256	482692
1265	223373	482388
1266	223515	482137
1267	223797	482188
1268	223925	481908
1269	224060	481642
1270	224237	481466
1271	224370	481197
1272	224491	480902
1273	224643	480674
1274	224860	480583
1275	225021	480374
1276	225208	480221
1277	225383	480041
1278	225632	480021
1279	225989	480227
1280	226264	480259
1281	226468	480142
1282	226679	480036
1283	226918	479992
1284	227258	480160
1285	227488	480096
1286	227751	480100
1287	227997	480068
1288	228243	480036
1289	228634	480310
1290	228885	480286
1291	229143	480279
1292	229377	480220
1293	229686	480318
1294	229890	480196
1295	230047	479975
1296	230195	479737
1297	230324	479459
1298	230485	479247
1299	230609	478958
1300	230801	478810
1301	231017	478713
1302	231142	478427
1303	231290	478189
1304	231444	477963
1305	231561	477661
1306	231717	477441
1307	231899	477274
1308	232245	477442
1309	232359	477135
1310	232510	476904
1311	232635	476620
1312	232746	476307
1313	232897	476075
1314	233160	476072
1315	233533	476294
1316	233772	476243
1317	233993	476154
1318	234245	476127
1319	234588	476286
1320	234892	476364
1321	235145	476338
1322	235410	476336
1323	235631	476246
1324	236039	476531
1325	236258	476436
1326	236509	476406
1327	236761	476374
1328	237126	476572
1329	237379	476543
1330	237593	476436
1331	237736	476187
1332	237872	475923
1333	238014	475672
1334	238118	475345
1335	238358	475290
1336	238558	475153
1337	238693	474889
1338	238827	474621
1339	238944	474322
1340	239098	474096
1341	239235	473835
1342	239464	473758
1343	239627	473549
1344	239763	473287
1345	239879	472986
1346	240033	472761
1347	240204	472568
1348	240318	472264
1349	240593	472276
1350	240723	472003
1351	240858	471741
1352	240980	471452
1353	241113	471185
1354	241269	470965
1355	241428	470749
1356	241704	470762
1357	241835	470493
1358	241962	470214
1359	242078	469917
1360	242230	469688
1361	242378	469451
1362	242501	469168
1363	242827	469277
1364	243001	469091
1365	243158	468871
1366	243276	468578
1367	243436	468366
1368	243579	468120
1369	243718	467868
1370	243927	467749
1371	244106	467573
1372	244246	467324
1373	244383	467067
1374	244507	466786
1375	244630	466504
1376	244783	466279
1377	244904	465993
1378	245127	465902
1379	245273	465663
1380	245396	465383
1381	245510	465083
1382	245670	464873
1383	245829	464660
1384	245958	464390
1385	246195	464325
1386	246364	464130
1387	246498	463870
1388	246624	463596
1389	246775	463370
1390	246894	463081
1391	247010	462789
1392	247271	462767
1393	247425	462547
1394	247647	462452
1395	247891	462398
1396	248158	462387
1397	248553	462615
1398	248850	462659
1399	249081	462580
1400	249293	462465
1401	249653	462624
1402	250061	462871
1403	250367	462930
1404	250591	462835
1405	250857	462818
1406	251284	463099
1407	251528	463041
1408	251772	462982
1409	252008	462909
1410	252328	462989
1411	252536	462863
1412	252675	462613
1413	252810	462353
1414	252931	462069
1415	253070	461817
1416	253210	461567
1417	253365	461346
1418	253634	461333
1419	253757	461053
1420	253895	460799
1421	254056	460588
1422	254180	460311
1423	254325	460072
1424	254522	459926
1425	254721	459784
1426	254863	459540
1427	255024	459330
1428	255190	459128
1429	255331	458882
1430	255473	458638
1431	255685	458519
1432	255862	458338
1433	255984	458059
1434	256123	457809
1435	256235	457513
1436	256362	457241
1437	256510	457008
1438	256670	456798
1439	256907	456723
1440	257048	456479
1441	257218	456286
1442	257361	456045
1443	257487	455773
1444	257628	455530
1445	257744	455242
1446	257998	455197
1447	258195	455051
1448	258322	454783
1449	258488	454583
1450	258626	454334
1451	258770	454095
1452	258941	453905
1453	259171	453817
1454	259308	453566
1455	259438	453304
1456	259662	453206
1457	259906	453143
1458	260160	453095
1459	260530	453252
1460	260798	453228
1461	261090	453247
1462	261746	453896
1463	262187	454171
1464	262642	454470
1465	263411	455309
1466	263996	455831
1467	264482	456177
1468	265443	457344
1469	265948	457720
1470	266481	458145
1471	266847	458281
1472	267218	458426
1473	267675	458716
1474	267980	458745
1475	268295	458792
1476	268646	458900
1477	268834	458729
1478	268969	458467
1479	269096	458190
1480	269210	457893
1481	269363	457662
1482	269480	457371
1483	269621	457120
1484	269900	457104
1485	270045	456860
1486	270165	456573
1487	270291	456297
1488	270436	456055
1489	270580	455809
1490	270747	455603
1491	271008	455555
1492	271139	455289
1493	271298	455070
1494	271456	454848
1495	271610	454621
1496	271739	454351
1497	271867	454080
1498	272234	454207
1499	272381	453969
1500	272508	453696
