iter	QuerySoftMax	MAP:top=5
1828	4.666234909	0.6604345228
1829	4.666227917	0.6602611028
1830	4.66621949	0.6604978878
1831	4.666212413	0.6604878828
1832	4.666205405	0.6604712078
1833	4.666203421	0.6604712078
1834	4.666188137	0.6603419765
1835	4.666181803	0.6604687066
1836	4.66617714	0.6604853816
1837	4.666163116	0.6603903341
1838	4.666155725	0.660333639
1839	4.666147736	0.6603286365
1840	4.666140016	0.6602619365
1841	4.66613233	0.6603219665
1842	4.666125235	0.6603428103
1843	4.666119752	0.6604078428
1844	4.666106595	0.6604078428
1845	4.666101785	0.6603061253
1846	4.666096218	0.6602310878
1847	4.666089829	0.6602160803
1848	4.666081024	0.660223584
1849	4.666075881	0.6602060753
1850	4.666067804	0.6602477628
1851	4.666061638	0.6603211328
1852	4.666053497	0.6603811628
1853	4.666047345	0.6603461453
1854	4.666043463	0.6603461453
1855	4.666034677	0.6605187316
1856	4.666024892	0.6605837641
1857	4.666009066	0.6608080429
1858	4.665999004	0.6609464454
1859	4.66598484	0.6607947029
1860	4.665977432	0.6608814129
1861	4.66596927	0.6607947029
1862	4.665961267	0.6607263354
1863	4.665955926	0.6606012729
1864	4.665945894	0.6606362904
1865	4.665938909	0.6607113279
1866	4.665933441	0.6607196654
1867	4.665926912	0.6606629704
1868	4.6659227	0.6606629704
1869	4.665917522	0.6606062754
1870	4.665905734	0.6605479128
1871	4.665899463	0.6605028903
1872	4.665894086	0.6605212328
1873	4.665885366	0.6608497304
1874	4.66588269	0.6607863654
1875	4.665876541	0.6606863154
1876	4.665867813	0.6607997054
1877	4.665862015	0.6606546329
1878	4.66585745	0.6607980379
1879	4.665850331	0.6609497804
1880	4.665844168	0.6608997554
1881	4.665836271	0.6606913179
1882	4.665828418	0.6607796954
1883	4.665819852	0.6608030404
1884	4.665811675	0.6608964204
1885	4.665805373	0.6608664054
1886	4.665799623	0.6609864655
1887	4.665793917	0.6609564504
1888	4.665783379	0.661101523
1889	4.665778933	0.661111528
1890	4.665771752	0.6611398755
1891	4.66576817	0.6611398755
1892	4.665765561	0.6610598355
1893	4.665759133	0.661111528
1894	4.665750349	0.6612099105
1895	4.665747069	0.6611165305
1896	4.665739718	0.6611365405
1897	4.665733354	0.6611065255
1898	4.665722648	0.661224918
1899	4.665716225	0.6610598355
1900	4.665711004	0.6611965705
1901	4.665705801	0.6612210272
1902	4.665697928	0.6610776221
1903	4.66568802	0.6611276472
1904	4.665683006	0.6611076372
1905	4.665674434	0.6610225946
1906	4.665668724	0.6610709521
1907	4.665664139	0.6611343172
1908	4.665657557	0.6610759546
1909	4.665649139	0.661148213
1910	4.665641241	0.6611732255
1911	4.66563437	0.6614144572
1912	4.665629881	0.6613144072
1913	4.665620495	0.6612043522
1914	4.665616305	0.6613427547
1915	4.665600346	0.6614894947
1916	4.665593307	0.6612610472
1917	4.665586823	0.6613110722
1918	4.665579102	0.6611459897
1919	4.665565637	0.6610342671
1920	4.665560238	0.6610275971
1921	4.665558447	0.6611376522
1922	4.665552026	0.6609642321
1923	4.665546822	0.6609558946
1924	4.665542527	0.6609959146
1925	4.665533562	0.6609525596
1926	4.665525975	0.6610292646
1927	4.665516022	0.6611693347
1928	4.665507426	0.6610275971
1929	4.665500013	0.6611476572
1930	4.665491272	0.6610976321
1931	4.665478062	0.6609242121
1932	4.665471777	0.6608958646
1933	4.665467336	0.6609208771
1934	4.665460143	0.6609058696
1935	4.665453899	0.6608808571
1936	4.665449451	0.6608675171
1937	4.665443889	0.6608475071
1938	4.665438658	0.6608591796
1939	4.665425561	0.6607174421
1940	4.665420587	0.6607474571
1941	4.665409777	0.660680757
1942	4.665401979	0.6607307821
1943	4.665393875	0.6607157746
1944	4.665384424	0.6609075371
1945	4.665379915	0.6609959146
1946	4.665365279	0.6609992496
1947	4.665357746	0.6609142071
1948	4.665351912	0.6609142071
1949	4.665346651	0.6608458396
1950	4.66534157	0.6607257796
1951	4.665336519	0.6607507921
1952	4.665325943	0.6608608471
1953	4.665319743	0.6609592296
1954	4.66530766	0.6609142071
1955	4.665301452	0.6609108721
1956	4.665292944	0.6610309321
1957	4.665285955	0.6609975821
1958	4.665279174	0.6609975821
1959	4.665274209	0.6610125896
1960	4.665270679	0.6611793397
1961	4.665257935	0.6611426547
1962	4.665252066	0.6610992996
1963	4.66524525	0.6610576121
1964	4.665234087	0.6611209772
1965	4.665226704	0.6611176422
1966	4.66522219	0.6610459396
1967	4.665215189	0.6610359346
1968	4.665206545	0.6612076872
1969	4.665197775	0.6612493747
1970	4.665189871	0.6611343172
1971	4.665184382	0.6611843422
1972	4.665180684	0.6611843422
1973	4.66517294	0.6612843922
1974	4.665167945	0.6612510422
1975	4.665161122	0.6612843922
1976	4.665155679	0.6612143572
1977	4.665150317	0.6612643822
1978	4.665143976	0.6612043522
1979	4.665132142	0.6611793397
1980	4.66512427	0.6611126397
1981	4.665116792	0.6612210272
1982	4.6651083	0.6614094547
1983	4.665096982	0.6612260297
1984	4.665091168	0.6613660997
1985	4.665082668	0.6613794397
1986	4.665076971	0.6614027847
1987	4.665070699	0.6615228448
1988	4.66506514	0.6613927797
1989	4.665058335	0.6615778723
1990	4.665053234	0.6615928798
1991	4.665048865	0.6615278473
1992	4.665041601	0.6616712523
1993	4.665034066	0.6615411873
1994	4.665029914	0.6615411873
1995	4.665022442	0.6616278973
1996	4.665019831	0.6616829248
1997	4.665014859	0.6616829248
1998	4.665009813	0.6617496248
1999	4.66500406	0.6619230449
2000	4.664992821	0.6619836307
2001	4.664983034	0.6621086932
2002	4.664974786	0.6620703407
2003	4.66496105	0.6621203657
2004	4.664953763	0.6619769607
2005	4.66495106	0.6619436107
2006	4.664946017	0.6620653382
2007	4.664941086	0.6620653382
2008	4.664934229	0.6620870157
2009	4.664925923	0.6620536657
2010	4.664915874	0.6621470457
2011	4.664906393	0.6621136957
2012	4.664896161	0.6621331499
2013	4.664886923	0.6621331499
2014	4.664876907	0.6621214774
2015	4.664872516	0.6622215274
2016	4.664866156	0.6622382024
2017	4.664851433	0.6623382525
2018	4.66484485	0.6622721083
2019	4.664837649	0.6621298149
2020	4.664832243	0.6620914624
2021	4.664826603	0.6622015174
2022	4.664821449	0.6622582124
2023	4.664817193	0.6621731699
2024	4.664810354	0.6622548774
2025	4.664797148	0.6621387082
2026	4.66479025	0.6621587182
2027	4.664785195	0.6622220833
2028	4.664779434	0.6622687733
2029	4.66477214	0.6623688233
2030	4.664763576	0.6625522483
2031	4.664757169	0.6627023234
2032	4.664748251	0.6624772108
2033	4.664744077	0.6623871658
2034	4.664735034	0.6623721583
2035	4.664730873	0.6623221333
2036	4.664724351	0.6623721583
2037	4.664712435	0.6624282975
2038	4.664707243	0.6622948974
2039	4.664703317	0.6624516425
2040	4.664698664	0.6625516925
2041	4.664690361	0.66252001
2042	4.664685306	0.66241996
2043	4.664677837	0.6623949475
2044	4.664670165	0.6626356234
2045	4.664664498	0.6624872158
2046	4.664659534	0.6625055583
2047	4.664651401	0.6623271358
2048	4.66464404	0.6624105108
2049	4.664637609	0.6623804958
2050	4.664627765	0.6621670558
2051	4.664622715	0.6622270858
2052	4.664617662	0.6623638208
2053	4.664611324	0.6623888333
2054	4.664602096	0.6623838308
2055	4.664594883	0.6624538658
2056	4.664587089	0.6624622033
2057	4.664580735	0.6622687733
2058	4.664571422	0.6623905008
2059	4.664560348	0.6623704908
2060	4.664549881	0.6621603857
2061	4.664545724	0.6620986882
2062	4.664535763	0.6620153132
2063	4.664528139	0.6623087933
2064	4.66452237	0.6622804458
2065	4.664515086	0.6622721083
2066	4.664509553	0.6623171308
2067	4.664504493	0.6624255183
2068	4.664498897	0.6625539158
2069	4.664491332	0.6625539158
2070	4.664485371	0.6625789284
2071	4.664472918	0.6624888833
2072	4.664462652	0.6625989384
2073	4.664455791	0.6624438608
2074	4.664448316	0.6625272358
2075	4.664441748	0.6625989384
2076	4.664431784	0.6625138958
2077	4.66442659	0.6625622533
2078	4.664420406	0.6625272358
2079	4.664416175	0.6626939859
2080	4.664410094	0.6626789784
2081	4.664405364	0.6627640209
2082	4.664397879	0.6627139959
2083	4.664391755	0.6627540159
2084	4.664385054	0.6626906509
2085	4.664376304	0.6624888833
2086	4.664366088	0.6627573509
2087	4.664352362	0.6628007059
2088	4.664347569	0.6628007059
2089	4.664341818	0.6628207159
2090	4.664335656	0.6628207159
2091	4.664328048	0.6629757935
2092	4.66431457	0.6628957534
2093	4.664310419	0.6628957534
2094	4.664302645	0.6629557834
2095	4.66429701	0.6628957534
2096	4.664292043	0.6628490634
2097	4.664286616	0.6629291034
2098	4.664281035	0.6629491134
2099	4.664273724	0.6631625535
2100	4.66426672	0.6632425935
2101	4.664260077	0.6632259185
2102	4.664255671	0.6633809961
2103	4.664249579	0.6634627036
2104	4.664242727	0.6635110611
2105	4.664239176	0.6635260686
2106	4.664231841	0.663270941
2107	4.66421675	0.6635460786
2108	4.664208926	0.6635860986
2109	4.664202294	0.6634877161
2110	4.664196057	0.6633726586
2111	4.664186338	0.6636077761
2112	4.664179476	0.6636077761
2113	4.66417113	0.6635994386
2114	4.664166361	0.6635994386
2115	4.66415485	0.6635994386
2116	4.664150755	0.6634660386
2117	4.664144601	0.6633693236
2118	4.664137685	0.6633693236
2119	4.664130904	0.6632792785
2120	4.664124233	0.6636377911
2121	4.664117858	0.6635877661
2122	4.664106868	0.6634743761
2123	4.664098135	0.6636444611
2124	4.664090462	0.6635660886
2125	4.664086424	0.6636561336
2126	4.664081663	0.6636127786
2127	4.664071968	0.6635727586
2128	4.664059894	0.6635527486
2129	4.664055539	0.6635727586
2130	4.664049741	0.6636377911
2131	4.664043066	0.6635360736
2132	4.664033613	0.6635210661
2133	4.664027199	0.6635060586
2134	4.664022902	0.6635460786
2135	4.664016043	0.6636411261
2136	4.664003149	0.6633659885
2137	4.66399887	0.6634410261
2138	4.663990141	0.6635360736
2139	4.663980511	0.6634110111
2140	4.663973146	0.6634960536
2141	4.663968377	0.6634160136
2142	4.663962477	0.6634360236
2143	4.663955208	0.6634860486
2144	4.663951408	0.6635494136
2145	4.663943089	0.6636144461
2146	4.663936347	0.6635427436
2147	4.663931781	0.6635777611
2148	4.663925876	0.6636194486
2149	4.663921774	0.6636444611
2150	4.66391573	0.6636444611
2151	4.663906266	0.6636277861
2152	4.663899544	0.6635961036
2153	4.663891435	0.6638212162
2154	4.66388822	0.6638028737
2155	4.66388352	0.6638228837
2156	4.663876594	0.6636678061
2157	4.663870292	0.6636678061
2158	4.663862147	0.6636127786
2159	4.663855523	0.6636411261
2160	4.663844418	0.6636644711
2161	4.663838162	0.6637895337
2162	4.663829659	0.6637912012
2163	4.663824661	0.6638278862
2164	4.663816212	0.6637161636
2165	4.663805541	0.6636494636
2166	4.663799762	0.6636994886
2167	4.66379399	0.6638378912
2168	4.663789176	0.663851787
2169	4.663783097	0.6636800345
2170	4.663777324	0.663685037
2171	4.66377282	0.6636833695
2172	4.663762708	0.6637634095
2173	4.663758774	0.6638000945
2174	4.663746781	0.6637800845
2175	4.663737201	0.663855122
2176	4.663731408	0.6636049969
2177	4.663729043	0.663655022
2178	4.663719781	0.663695042
2179	4.663710066	0.6636533545
2180	4.663705412	0.6638134345
2181	4.663700651	0.6637534045
2182	4.66369602	0.663755072
2183	4.663692106	0.663755072
2184	4.663684375	0.6638234395
2185	4.663679209	0.6638701295
2186	4.663672772	0.663761742
2187	4.663661271	0.6637867545
2188	4.663649075	0.6639268245
2189	4.663643343	0.663831777
2190	4.663636789	0.663811767
2191	4.663631402	0.663795092
2192	4.663618476	0.663851787
2193	4.663608217	0.6640568896
2194	4.663601189	0.6640718971
2195	4.66359478	0.6640985771
2196	4.66358883	0.6640985771
2197	4.663582415	0.6640885721
2198	4.663574231	0.6641202546
2199	4.663568501	0.6641602746
2200	4.663563605	0.6640735646
2201	4.66355734	0.6642853371
2202	4.663552983	0.6644354122
2203	4.663547307	0.6645654772
2204	4.663540441	0.6647305597
2205	4.663529288	0.6648055972
2206	4.663523604	0.6644954422
2207	4.663514943	0.6644804347
2208	4.663508487	0.6645938247
2209	4.663498915	0.6646738647
2210	4.663496178	0.6647338947
2211	4.663490685	0.6646538547
2212	4.663484894	0.6646388472
2213	4.663472341	0.6645087822
2214	4.663466916	0.6645488022
2215	4.66346214	0.6645037797
2216	4.663458296	0.6645638097
2217	4.663449331	0.6645187872
2218	4.663443808	0.6645437997
2219	4.663434154	0.6645454672
2220	4.663427213	0.6645654772
2221	4.663422159	0.6645404647
2222	4.663417018	0.6644971097
2223	4.663410845	0.6644003946
2224	4.663407034	0.6643853871
2225	4.663400563	0.6643253571
2226	4.663397135	0.6642453171
2227	4.663388049	0.6640335446
2228	4.663382757	0.663818437
2229	4.663379179	0.6638767995
2230	4.663374316	0.6639568395
2231	4.663369074	0.6640819021
2232	4.663358332	0.6641619421
2233	4.66334502	0.6640668946
2234	4.663339662	0.6640568896
2235	4.663332244	0.6639701795
2236	4.663326027	0.6639134845
2237	4.663321784	0.663968512
2238	4.663313105	0.6640685621
2239	4.663303796	0.6640535546
2240	4.663298567	0.6640835696
2241	4.663290608	0.6640785671
2242	4.663283182	0.664015202
2243	4.663278449	0.6641302596
2244	4.663273293	0.663975182
2245	4.663270181	0.663995192
2246	4.663264959	0.664015202
2247	4.663259089	0.6641602746
2248	4.66325515	0.6641602746
2249	4.663249603	0.6641686121
2250	4.663243032	0.6641035796
2251	4.66323777	0.6642052971
2252	4.663233141	0.6642086321
2253	4.663227946	0.6643003446
2254	4.66321882	0.6643587071
2255	4.663213003	0.6643520371
2256	4.663207645	0.6643520371
2257	4.663203601	0.6643153521
2258	4.663197798	0.6641435996
2259	4.663193407	0.6643103496
2260	4.66318968	0.6642753321
2261	4.663185696	0.6641919571
2262	4.663180053	0.6642669946
2263	4.663174355	0.6640702296
2264	4.663162456	0.6640101995
2265	4.663155323	0.663925157
2266	4.66315082	0.663898477
2267	4.663147042	0.663818437
2268	4.663140275	0.6639601745
2269	4.663135057	0.6639201545
2270	4.663130023	0.6640202045
2271	4.663124676	0.6640010283
2272	4.663113648	0.6641444333
2273	4.663108111	0.6640794008
2274	4.663103109	0.6641944583
2275	4.663100115	0.6641944583
2276	4.663093161	0.6642378134
2277	4.663088938	0.6642378134
2278	4.663084209	0.6641727808
2279	4.663080139	0.6640927408
2280	4.66307353	0.6642778334
2281	4.663068645	0.6645129509
2282	4.663062466	0.6644412484
2283	4.66305705	0.6644145684
2284	4.663050358	0.6643111834
2285	4.663044676	0.6642711634
2286	4.663037734	0.6642586571
2287	4.66302662	0.664025207
2288	4.663019704	0.6639001445
2289	4.663012628	0.664005197
2290	4.663005304	0.6641619421
2291	4.662996419	0.6640435496
2292	4.66299115	0.6641010783
2293	4.662986603	0.6640844033
2294	4.662980633	0.6641194208
2295	4.662974439	0.6641727808
2296	4.662962366	0.6642578234
2297	4.662956942	0.6642978434
2298	4.662947724	0.6643345284
2299	4.66294344	0.6643462009
2300	4.662936712	0.6644129009
2301	4.662929482	0.6644479184
2302	4.66292326	0.6644829359
2303	4.662910076	0.6644996109
2304	4.662897969	0.6645112834
2305	4.662892737	0.6645879884
2306	4.662887435	0.664659691
2307	4.662880008	0.6642319771
2308	4.662867876	0.6643753821
2309	4.662863667	0.6644754322
2310	4.662856983	0.6643453671
2311	4.662848818	0.6644595909
2312	4.662842769	0.6645846534
2313	4.662835609	0.6643995609
2314	4.662828524	0.6643537046
2315	4.662823536	0.6643695459
2316	4.662818613	0.6643953921
2317	4.662814504	0.6642903396
2318	4.66280944	0.6643303596
2319	4.66280376	0.6643653771
2320	4.662796079	0.6644154021
2321	4.662790761	0.6644804347
2322	4.662784844	0.6642319771
2323	4.662781942	0.6642719971
2324	4.662776945	0.6642870046
2325	4.662768185	0.6645938247
2326	4.662755403	0.6644420822
2327	4.662747428	0.6643270246
2328	4.662742423	0.6643270246
2329	4.662737122	0.6643320271
2330	4.662730938	0.6645154522
2331	4.662726864	0.6645954922
2332	4.662721608	0.6646888722
2333	4.662713752	0.6646455172
2334	4.662705869	0.6645754822
2335	4.662701877	0.6646805347
2336	4.662695468	0.6648005947
2337	4.662690981	0.6646822022
2338	4.662684896	0.6648256072
2339	4.662681466	0.6648256072
2340	4.662676542	0.6648923073
2341	4.662671397	0.6648372798
2342	4.662664385	0.6650190373
2343	4.662656619	0.6649523373
2344	4.662650826	0.6650123673
2345	4.66264716	0.6650123673
2346	4.662640274	0.6650040298
2347	4.662628227	0.6653191874
2348	4.662623856	0.6652691624
2349	4.662617868	0.6653492024
2350	4.66261189	0.6651974598
2351	4.662608913	0.6651874548
2352	4.662602247	0.6650523873
2353	4.662596381	0.6650090323
2354	4.662591378	0.6651174198
2355	4.662586578	0.6651174198
2356	4.662578575	0.6650290423
2357	4.662573166	0.6650157023
2358	4.662567583	0.6649690123
2359	4.66255996	0.6650807348
2360	4.662555551	0.6650807348
2361	4.662546895	0.6652091323
2362	4.662542299	0.6652091323
2363	4.662536307	0.6652191373
2364	4.662527959	0.6651774498
2365	4.662519396	0.6653308599
2366	4.662514432	0.6655543049
2367	4.662508361	0.6655876549
2368	4.662501419	0.6656026624
2369	4.662496751	0.6655726474
2370	4.662489691	0.6652483186
2371	4.662485034	0.6650682286
2372	4.662477981	0.6650682286
2373	4.662471655	0.665013201
2374	4.662458804	0.6650482186
2375	4.662454678	0.6650682286
2376	4.662449644	0.6649715135
2377	4.662444589	0.6648714635
2378	4.662440945	0.664996526
2379	4.662432469	0.6651599411
2380	4.66242965	0.6650598911
2381	4.662422842	0.6651899561
2382	4.662417456	0.6652349786
2383	4.662412293	0.6652149686
2384	4.662406584	0.6652549886
2385	4.662401708	0.6653350286
2386	4.662395419	0.665029876
2387	4.662388161	0.665009866
2388	4.662384169	0.6649148185
2389	4.662374834	0.6650515536
2390	4.662364697	0.6651466011
2391	4.6623624	0.6652516536
2392	4.662357126	0.6651866211
2393	4.662352492	0.6651882886
2394	4.662348388	0.6651649436
2395	4.662344058	0.6652566561
2396	4.662338682	0.6651999611
2397	4.662332278	0.6653817186
2398	4.662325596	0.6653283586
2399	4.662314585	0.6653867211
2400	4.662310404	0.6654350787
2401	4.66230577	0.6653533711
2402	4.662300591	0.6653700461
2403	4.662294674	0.6652116336
2404	4.662290632	0.6653033461
2405	4.662285085	0.6652749986
2406	4.662281074	0.6652333111
2407	4.662274965	0.6651749486
2408	4.662262447	0.6651849536
2409	4.662256546	0.6654150686
2410	4.662249426	0.6655401312
2411	4.662242761	0.6655701462
2412	4.662237564	0.6658336113
2413	4.66223427	0.6658336113
2414	4.662229662	0.6657985937
2415	4.6622254	0.6657985937
2416	4.662218788	0.6655484687
2417	4.66221407	0.6655884887
2418	4.662209525	0.6656185037
2419	4.662202916	0.6657352287
2420	4.662197661	0.6658286087
2421	4.662192158	0.6657885887
2422	4.662186842	0.6657168862
2423	4.662182524	0.6657368962
2424	4.662178371	0.6657969262
2425	4.662173441	0.6655818187
2426	4.662168383	0.6655534712
2427	4.662156676	0.6655968262
2428	4.662150336	0.6658236062
2429	4.662145686	0.6658236062
2430	4.662137137	0.6657402312
2431	4.662133494	0.6657402312
2432	4.662129336	0.6658786338
2433	4.662126581	0.6658669613
2434	4.662121023	0.6657619087
2435	4.662114582	0.6658919738
2436	4.662109557	0.6659019788
2437	4.662098776	0.6660520538
2438	4.662094596	0.6659886888
2439	4.662090134	0.6659086488
2440	4.662085072	0.6659920238
2441	4.662077782	0.6660220388
2442	4.662068064	0.6658836363
2443	4.662064746	0.6659236563
2444	4.662060868	0.6658486188
2445	4.662052893	0.6654317436
2446	4.662046431	0.6655918237
2447	4.662040586	0.6656818687
2448	4.662033929	0.6655434662
2449	4.662028416	0.6656401812
2450	4.662021912	0.6654867712
2451	4.662017325	0.6654267411
2452	4.662008781	0.6655551387
2453	4.662004482	0.6655851537
2454	4.661998513	0.6656751987
2455	4.661993604	0.6657952587
2456	4.661987019	0.6658502863
2457	4.661982996	0.6658769663
2458	4.661977605	0.6659653438
2459	4.661973141	0.6658452838
2460	4.661970928	0.6658402813
2461	4.661963641	0.6657835862
2462	4.661954743	0.6658152687
2463	4.661951178	0.6658152687
2464	4.66194727	0.6659286588
2465	4.6619425	0.6658953088
2466	4.661934596	0.6658794675
2467	4.661930321	0.6660979101
2468	4.661918828	0.666021205
2469	4.661911398	0.6660028625
2470	4.661902224	0.6661229226
2471	4.661895075	0.6661112501
2472	4.661891158	0.6661112501
2473	4.661885427	0.66593116
2474	4.661881105	0.6658961425
2475	4.661877468	0.6658794675
2476	4.661874103	0.665794425
2477	4.66186795	0.6660162025
2478	4.661862452	0.6659228225
2479	4.661856965	0.6659094825
2480	4.661853017	0.66589781
2481	4.66184788	0.665914485
2482	4.661842549	0.6658561225
2483	4.661837429	0.66567103
2484	4.661833166	0.6658127675
2485	4.661828184	0.66583111
2486	4.661823962	0.6658561225
2487	4.661819187	0.665881135
2488	4.661814172	0.66593116
2489	4.661807061	0.6659103163
2490	4.661804464	0.6659103163
2491	4.661798757	0.6660487188
2492	4.661789334	0.6661420988
2493	4.661785089	0.6661854538
2494	4.661780218	0.6662054638
2495	4.661775771	0.6662271413
2496	4.661770211	0.6661804513
2497	4.661766089	0.6662138013
2498	4.661754968	0.6661420988
2499	4.661747794	0.6662621589
2500	4.661743098	0.6662621589
2501	4.661736472	0.6661621088
2502	4.661729483	0.6663555389
2503	4.661725116	0.6663755489
2504	4.661720391	0.6663755489
2505	4.661715758	0.6663855539
2506	4.661711252	0.6662604914
2507	4.661707685	0.6662004613
2508	4.661698328	0.6662354789
2509	4.661691418	0.6664355789
2510	4.661687265	0.6663355289
2511	4.661680566	0.6664155689
2512	4.661676024	0.6663955589
2513	4.661671034	0.6664189039
2514	4.66166545	0.6663488689
2515	4.661658848	0.6663772164
2516	4.661649104	0.6665122839
2517	4.661645155	0.6665372964
2518	4.66163422	0.6664939414
2519	4.661627145	0.6665289589
2520	4.661617141	0.6665906564
2521	4.661611993	0.6666573565
2522	4.661601779	0.666702379
2523	4.661596157	0.6665939914
2524	4.661586566	0.6665589739
2525	4.661580959	0.6665506364
2526	4.661575537	0.6665256239
2527	4.661571088	0.6665356289
2528	4.66156593	0.6665106164
2529	4.661562158	0.6664105664
2530	4.661556508	0.6665156189
2531	4.66155078	0.666719054
2532	4.661544228	0.6668741315
2533	4.661538708	0.666979184
2534	4.661533439	0.666862459
2535	4.661523705	0.6667040465
2536	4.661516819	0.6666665277
2537	4.661509776	0.6666064977
2538	4.661507479	0.6665731477
2539	4.66150243	0.6666665277
2540	4.661496693	0.6667332277
2541	4.661486033	0.6666165027
2542	4.661478049	0.6667765827
2543	4.661473318	0.6666465177
2544	4.661468567	0.6666215052
2545	4.661463363	0.6665798177
2546	4.661459305	0.6664981102
2547	4.661451194	0.6665631427
2548	4.661442402	0.6664497527
2549	4.661439086	0.6664764327
2550	4.661431359	0.6665064477
2551	4.661426607	0.6664814352
2552	4.661421169	0.6665431327
2553	4.661416229	0.6663872214
2554	4.661411595	0.6663655439
2555	4.661407732	0.6666056639
2556	4.661401524	0.6666740315
2557	4.661394588	0.6665989939
2558	4.661389925	0.666699044
2559	4.661384723	0.666665694
2560	4.661380466	0.6666323439
2561	4.661375927	0.6666323439
2562	4.66137047	0.6664655939
2563	4.661365666	0.6663655439
2564	4.661362304	0.6662654939
2565	4.661355677	0.6663288589
2566	4.661348634	0.6665156189
2567	4.661343707	0.6665097827
2568	4.661331985	0.6664730977
2569	4.66132704	0.6663730476
2570	4.661323909	0.6664063976
2571	4.661317344	0.6664380802
2572	4.661312502	0.6664897727
2573	4.661307472	0.6664797677
2574	4.661302043	0.6664764327
2575	4.661296374	0.6665464677
2576	4.661292193	0.6665823189
2577	4.661288484	0.6664322439
2578	4.661282639	0.6665114502
2579	4.661274139	0.6665264577
2580	4.661268992	0.6666131677
2581	4.661260582	0.6664430827
2582	4.661252581	0.6666140014
2583	4.661245864	0.6666064977
2584	4.66124189	0.6667232227
2585	4.661235538	0.666759074
2586	4.661231339	0.666655689
2587	4.661223102	0.6665498027
2588	4.66121888	0.6665097827
2589	4.661213736	0.6663730476
2590	4.661210798	0.6663730476
2591	4.661205521	0.6663705464
2592	4.661200595	0.6662771664
2593	4.661191454	0.6661304263
2594	4.661186929	0.6663105164
2595	4.661183885	0.6663055139
2596	4.661179091	0.6662521539
2597	4.661173645	0.6662521539
2598	4.661168246	0.6661971263
2599	4.661163242	0.6662371464
2600	4.661158216	0.6661112501
2601	4.661154563	0.6661195876
2602	4.661151871	0.6661195876
2603	4.661142569	0.6662179701
2604	4.661138886	0.6662513201
2605	4.661134462	0.6663463676
2606	4.661128567	0.6662780001
2607	4.661125214	0.6662079651
2608	4.661121603	0.6662029626
2609	4.661119558	0.6661696126
2610	4.661113772	0.6662788339
2611	4.661107499	0.6664831027
2612	4.661102422	0.6664614252
2613	4.661091546	0.6664097326
2614	4.661087128	0.6664697627
2615	4.661081228	0.6665798177
2616	4.661074563	0.6667474015
2617	4.661071133	0.6667807515
2618	4.661066097	0.6667940915
2619	4.661060743	0.6664906064
2620	4.66105282	0.6665573064
2621	4.66104918	0.6665573064
2622	4.661041129	0.6665556389
2623	4.661035764	0.6665272914
2624	4.661029823	0.6663822189
2625	4.661019978	0.6664447502
2626	4.661012511	0.6664480852
2627	4.661003001	0.6665047802
2628	4.660997571	0.6663997276
2629	4.660991138	0.6664897727
2630	4.66098248	0.6664897727
2631	4.660980495	0.6664897727
2632	4.660973881	0.6664530877
2633	4.660966586	0.6664280751
2634	4.6609611	0.6664881052
2635	4.660954056	0.6663880551
2636	4.660950828	0.6666581902
2637	4.660948002	0.6666581902
2638	4.660941989	0.6666731977
2639	4.660936871	0.6666832027
2640	4.66092572	0.6665614752
2641	4.660918955	0.6664189039
2642	4.660914388	0.6663038464
2643	4.660908204	0.6663388639
2644	4.660903809	0.6663755489
2645	4.660896606	0.6664922739
2646	4.660890527	0.6664189039
2647	4.660879658	0.6664789339
2648	4.66087304	0.6663755489
2649	4.660868148	0.6660854038
2650	4.660863242	0.6661187538
2651	4.660858427	0.6660787338
2652	4.660853175	0.6660320438
2653	4.660844607	0.6659636763
2654	4.66084001	0.6661404313
2655	4.66083522	0.6663438664
2656	4.660828908	0.6663105164
2657	4.660820227	0.6661137513
2658	4.660812081	0.6662821689
2659	4.660806398	0.6664922739
2660	4.660802207	0.6663722139
2661	4.660798493	0.6663722139
2662	4.660793989	0.6663071814
2663	4.660786825	0.6663121839
2664	4.660782462	0.6663672114
2665	4.660777835	0.6664472514
2666	4.660768103	0.6664806014
2667	4.660762666	0.6664806014
2668	4.660756845	0.6665406314
2669	4.660752234	0.6665889889
2670	4.660742265	0.6665889889
2671	4.660734877	0.6664689289
2672	4.660728726	0.6662754989
2673	4.660723875	0.6662754989
2674	4.660717791	0.6663555389
2675	4.660710352	0.6664489189
2676	4.660701701	0.6665422989
2677	4.660697879	0.6665873214
2678	4.660692203	0.6665539714
2679	4.660683818	0.6665789839
2680	4.660677666	0.666679034
2681	4.660672182	0.6664305764
2682	4.660668465	0.6664822689
2683	4.660659465	0.6665789839
2684	4.660649646	0.6665873214
2685	4.660641414	0.6664822689
2686	4.660634906	0.6665031127
2687	4.660629208	0.6666365127
2688	4.660624693	0.6666515202
2689	4.660618709	0.6665164527
2690	4.660612609	0.6665481352
2691	4.660605595	0.6665081152
2692	4.660597391	0.6665981602
2693	4.660589768	0.6665573064
2694	4.660581418	0.666722389
2695	4.660577052	0.6665973264
2696	4.66056468	0.6665823189
2697	4.660559741	0.6666123339
2698	4.660554969	0.6667373965
2699	4.660548989	0.6667874215
2700	4.660542446	0.6667273915
2701	4.660538069	0.666802429
2702	4.660532173	0.6667607415
2703	4.660529615	0.666785754
2704	4.660525339	0.666885804
