iter	Passed	Remaining
354	114454	1497583
355	114687	1496094
356	114902	1494378
357	115185	1493555
358	115440	1492362
359	115652	1490638
360	115870	1488982
361	116106	1487575
362	116346	1486224
363	116556	1484490
364	116771	1482834
365	117027	1481703
366	117406	1482139
367	117772	1482396
368	118210	1483563
369	118574	1483784
370	118896	1483483
371	119230	1483329
372	119644	1484169
373	120013	1484446
374	120397	1484896
375	120753	1485010
376	121115	1485185
377	121497	1485610
378	121709	1483960
379	121907	1482140
380	122123	1480544
381	122350	1479093
382	122583	1477718
383	122847	1476729
384	123058	1475101
385	123258	1473353
386	123458	1471614
387	123738	1470833
388	123955	1469305
389	124184	1467928
390	124397	1466364
391	124666	1465471
392	124887	1464013
393	125107	1462547
394	125315	1460954
395	125536	1459514
396	125883	1459549
397	126118	1458286
398	126364	1457154
399	126586	1455744
400	126871	1455072
401	127090	1453636
402	127306	1452176
403	127535	1450871
404	127790	1449872
405	128013	1448511
406	128229	1447070
407	128432	1445500
408	128640	1443982
409	128922	1443298
410	129121	1441701
411	129342	1440345
412	129554	1438907
413	129813	1437985
414	130029	1436594
415	130231	1435046
416	130434	1433527
417	130660	1432262
418	130928	1431466
419	131137	1430025
420	131415	1429338
421	131775	1429541
422	132218	1430648
423	132583	1430896
424	133002	1431730
425	133364	1431944
426	133762	1432538
427	134203	1433599
428	134567	1433818
429	134939	1434121
430	135411	1435491
431	135854	1436532
432	136325	1437871
433	136650	1437661
434	137018	1437906
435	137399	1438284
436	137810	1438968
437	138248	1439933
438	138851	1442604
439	139486	1445582
440	140079	1448119
441	140611	1450015
442	140873	1449125
443	141078	1447642
444	141292	1446264
445	141516	1444994
446	141761	1443938
447	141964	1442456
448	142196	1441281
449	142417	1439999
450	142633	1438670
451	142900	1437855
452	143136	1436739
453	143353	1435432
454	143560	1434024
455	143769	1432648
456	144010	1431593
457	144230	1430337
458	144437	1428955
459	144676	1427891
460	144922	1426903
461	145131	1425557
462	145345	1424260
463	145591	1423279
464	145812	1422061
465	146068	1421187
466	146279	1419881
467	146542	1419083
468	146871	1418921
469	147275	1419489
470	147657	1419836
471	148035	1420133
472	148442	1420721
473	148821	1421024
474	149272	1422021
475	149631	1422125
476	150052	1422826
477	150453	1423327
478	150856	1423843
479	151243	1424205
480	151508	1423422
481	151726	1422195
482	151979	1421310
483	152183	1419956
484	152449	1419198
485	152676	1418067
486	152877	1416708
487	153105	1415597
488	153313	1414305
489	153638	1414104
490	153903	1413343
491	154136	1412291
492	154345	1411023
493	154545	1409676
494	154822	1409042
495	155057	1408019
496	155284	1406932
497	155486	1405623
498	155766	1405024
499	155994	1403952
500	156264	1403263
501	156540	1402626
502	157003	1403663
503	157381	1403945
504	157817	1404736
505	158521	1407892
506	159021	1409239
507	159510	1410476
508	159757	1409570
509	160053	1409099
510	160542	1410320
511	160997	1411243
512	161866	1415781
513	162891	1421656
514	164098	1429089
515	165094	1434657
516	165799	1437677
517	166393	1439717
518	166776	1439934
519	166998	1438757
520	167461	1439651
521	167863	1440021
522	168409	1441627
523	169001	1443605
524	169534	1445078
525	169751	1443859
526	170127	1443989
527	170369	1442977
528	170657	1442361
529	170976	1442012
530	171373	1442310
531	172005	1444584
532	172555	1446166
533	173080	1447523
534	173593	1448778
535	174167	1450533
536	174494	1450222
537	174765	1449452
538	175124	1449404
539	175532	1449770
540	175863	1449493
541	176166	1448984
542	176632	1449815
543	177308	1452364
544	177962	1454718
545	178452	1455726
546	179077	1457826
547	180342	1465120
548	181093	1468206
549	181516	1468630
550	181884	1468610
551	182247	1468544
552	182562	1468096
553	182897	1467803
554	183104	1466486
555	183388	1465792
556	183623	1464701
557	183867	1463690
558	184088	1462500
559	184360	1461715
560	184576	1460487
561	184805	1459367
562	185016	1458115
563	185251	1457052
564	185543	1456431
565	185749	1455147
566	186081	1454845
567	186365	1454174
568	186784	1454559
569	187093	1454077
570	187371	1453363
571	187869	1454348
572	188136	1453543
573	188341	1452262
574	188622	1451574
575	188936	1451140
576	189204	1450350
577	189589	1450459
578	189914	1450110
579	190267	1449970
580	190740	1450742
581	191572	1454236
582	192342	1457249
583	193131	1460388
584	193971	1463901
585	194845	1467661
586	195597	1470481
587	196228	1472381
588	196967	1475083
589	197544	1476557
590	198417	1480240
591	198853	1480651
592	199247	1480751
593	199587	1480439
594	200363	1483367
595	200620	1482440
596	200838	1481228
597	201047	1479950
598	201285	1478890
599	201504	1477700
600	201773	1476874
601	201999	1475735
602	202240	1474712
603	202441	1473399
604	202687	1472412
605	202924	1471370
606	203147	1470226
607	203354	1468971
608	203577	1467829
609	203835	1466948
610	204041	1465692
611	204264	1464560
612	204464	1463273
613	204668	1462015
614	204929	1461166
615	205149	1460023
616	205371	1458906
617	205573	1457644
618	205779	1456413
619	206037	1455555
620	206347	1455068
621	206674	1454696
622	207104	1455052
623	207472	1454967
624	207849	1454944
625	208300	1455438
626	208674	1455397
627	209049	1455356
628	209485	1455738
629	209829	1455481
630	210177	1455252
631	210655	1455925
632	210897	1454961
633	211118	1453854
634	211349	1452820
635	211647	1452245
636	211865	1451125
637	212075	1449958
638	212279	1448746
639	212492	1447606
640	212775	1446937
641	212999	1445878
642	213205	1444691
643	213415	1443538
644	213705	1442926
645	213918	1441798
646	214129	1440655
647	214364	1439680
648	214579	1438577
649	214868	1437968
650	215070	1436776
651	215277	1435621
652	215485	1434481
653	215723	1433537
654	215980	1432728
655	216199	1431662
656	216409	1430544
657	216611	1429371
658	216894	1428737
659	217134	1427824
660	217358	1426803
661	217575	1425746
662	217804	1424764
663	218074	1424050
664	218311	1423125
665	218511	1421965
666	218721	1420868
667	218992	1420171
668	219221	1419207
669	219436	1418146
670	219645	1417055
671	219859	1415996
672	220126	1415286
673	220338	1414219
674	220561	1413229
675	220880	1412849
676	221274	1412955
677	221662	1413015
678	221989	1412691
679	222418	1413008
680	222804	1413060
681	223177	1413018
682	223601	1413302
683	223955	1413143
684	224313	1413009
685	224706	1413093
686	225067	1412978
687	225362	1412445
688	225568	1411357
689	225854	1410773
690	226079	1409809
691	226310	1408878
692	226537	1407930
693	226797	1407192
694	227004	1406123
695	227226	1405146
696	227444	1404152
697	227647	1403063
698	227926	1402450
699	228147	1401479
700	228357	1400439
701	228578	1399473
702	228806	1398548
703	229063	1397805
704	229307	1396989
705	229517	1395958
706	229741	1395021
707	230017	1394400
708	230241	1393464
709	230439	1392372
710	230656	1391399
711	230880	1390469
712	231169	1389933
713	231397	1389034
714	231594	1387949
715	231810	1386977
716	232185	1386958
717	232435	1386194
718	232632	1385115
719	232835	1384079
720	233059	1383163
721	233349	1382641
722	233555	1381626
723	233768	1380654
724	233995	1379766
725	234186	1378670
726	234471	1378123
727	234677	1377116
728	234881	1376101
729	235084	1375086
730	235383	1374627
731	235796	1374833
732	236147	1374682
733	236578	1374991
734	236975	1375102
735	237350	1375087
736	237707	1374959
737	238096	1375021
738	238446	1374860
739	238880	1375178
740	239217	1374935
741	239600	1374958
742	239852	1374227
743	240148	1373750
744	240371	1372862
745	240586	1371921
746	240803	1370999
747	241058	1370292
748	241271	1369350
749	241472	1368344
750	241701	1367495
751	241926	1366627
752	242198	1366025
753	242418	1365130
754	242640	1364250
755	242862	1363372
756	243071	1362420
757	243340	1361806
758	243585	1361063
759	243819	1360257
760	244060	1359488
761	244321	1358835
762	244531	1357902
763	244745	1356993
764	244977	1356180
765	245220	1355434
766	245500	1354893
767	245724	1354043
768	245945	1353178
769	246157	1352270
770	246388	1351459
771	246622	1350675
772	246833	1349761
773	247050	1348884
774	247256	1347948
775	247505	1347246
776	247792	1346751
777	248020	1345940
778	248232	1345046
779	248444	1344150
780	248728	1343645
781	248950	1342802
782	249155	1341875
783	249356	1340926
784	249583	1340120
785	249964	1340140
786	250331	1340082
787	250748	1340296
788	251185	1340612
789	251537	1340472
790	251919	1340494
791	252359	1340817
792	252708	1340661
793	253135	1340914
794	253478	1340727
795	253819	1340524
796	254165	1340347
797	254381	1339489
798	254601	1338651
799	254819	1337802
800	255036	1336950
801	255305	1336374
802	255528	1335556
803	255751	1334744
804	255961	1333861
805	256162	1332934
806	256627	1333381
807	256831	1332473
808	257050	1331641
809	257256	1330746
810	257484	1329963
811	257779	1329532
812	257996	1328698
813	258208	1327841
814	258441	1327091
815	258701	1326480
816	258916	1325637
817	259122	1324755
818	259327	1323870
819	259542	1323031
820	259822	1322532
821	260039	1321711
822	260252	1320867
823	260484	1320127
824	260681	1319208
825	260985	1318827
826	261191	1317960
827	261420	1317203
828	261623	1316324
829	261872	1315674
830	262145	1315145
831	262345	1314248
832	262580	1313531
833	262801	1312745
834	263069	1312197
835	263280	1311363
836	263505	1310600
837	263721	1309793
838	263917	1308894
839	264316	1308994
840	264679	1308919
841	265073	1308997
842	265517	1309317
843	265875	1309215
844	266233	1309110
845	266668	1309386
846	267025	1309277
847	267379	1309150
848	267867	1309680
849	268206	1309481
850	268507	1309089
851	268756	1308455
852	268995	1307766
853	269213	1306977
854	269408	1306080
855	269622	1305274
856	269915	1304854
857	270116	1303990
858	270338	1303227
859	270560	1302463
860	270763	1301616
861	271073	1301278
862	271268	1300391
